Rater	Training?	Testing?	Set 3?	Skipped?	False pos?	Owner	Project	Title	Link	Fix Link	Stars	TF-IDFs	Size	Datetime	Arrow	Pendulum	Description	Category 1	Category 2	Affected Computation 1	Affected Computation 2	Affected Computation 3	Obscurity	Impact/Severity	# LOC	Logic Needed	Comments	BPST1	BPST2	BPST3	Make Benchmark?	Associated Benchmark
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
	FALSE	FALSE	FALSE	FALSE	FALSE																											
